Station ID,Station Name,Latitude,Longitude,Elevation,County,Mesonet,First Data Date,Last Data Date,Status
BKRCA,BAKER (P618) CA,35.14,-116.1,846,San Bernardino,MAP,2014-03-20,2021-01-11,ACTIVE
,,,,,,,,,
BKSC1,BROOKS,38.738364,-122.144686,354,Yolo,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BKWC1,PNF12 PORTABLE,39.9342,-120.5511,6228,Plumas,RAWS,2000-03-31,2008-12-17,INACTIVE
,,,,,,,,,
BLAC1,BLUE LAKES,38.608,-119.92437,8066,Alpine,SNOTEL,2000-01-20,2021-01-11,ACTIVE
,,,,,,,,,
BLB,BLACK BUTTE,39.808,-122.329,426,Tehama,CDEC,2010-09-09,2021-01-11,ACTIVE
,,,,,,,,,
BLCC1,BLOODS CREEK NEAR BEAR VALLEY 1SE (BLD),38.45,-120.03306,7200,Alpine,HADS,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
BLCSD,Black Canyon,33.09856,-116.82758,1897,San Diego,SDGE,2010-08-10,2021-01-11,ACTIVE
,,,,,,,,,
BLDC1,COLLINS BALDY,41.78,-122.95,5492,Siskiyou,RAWS,1999-12-02,2003-10-10,INACTIVE
,,,,,,,,,
BLMC1,BALD MOUNTAIN NEAR KERNVILLE 20NE (BAM),36.01972,-118.27889,8290,Tulare,HADS,2007-03-23,2018-06-11,INACTIVE
,,,,,,,,,
BLNC1,BALLONA CREEK NEAR CULVER CITY 1S,33.99667,-118.40194,32,Los Angeles,HADS,2014-09-13,2021-01-11,ACTIVE
,,,,,,,,,
BLOC1,BLUE CANYON CA,39.28,-120.71,5262,Placer,MAP,2014-04-02,2021-01-11,ACTIVE
,,,,,,,,,
BLQC1,BLACK RASCAL DIVERSION NEAR MERCED 5NE,37.33278,-120.39444,200,Merced,HADS,2016-03-01,2021-01-11,ACTIVE
,,,,,,,,,
BLRC1,BOULDER CREEK,37.14194,-122.1625,1447,Santa Cruz,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BLSC1,BLACK SPRINGS NEAR BIG MEADOWS 5SW (BLS),38.37694,-120.19194,6500,Calaveras,HADS,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
BLTC1,BARTLETT SPRINGS RAINGAGE,39.18222,-122.70222,2060,Lake,HADS,2007-03-22,2021-01-11,ACTIVE
,,,,,,,,,
BLUC1,BLUE CANYON (BUREC),39.28333,-120.7,5279,Placer,CNRFC,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
BLUSD,Blue Sky,33.01508,-117.00505,806,San Diego,SDGE,2019-08-31,2021-01-11,ACTIVE
,,,,,,,,,
BMEC1,BUCK MEADOWS,37.823133,-120.098428,3160,Tuolumne,RAWS,2001-06-26,2012-06-11,INACTIVE
,,,,,,,,,
BMFC1,BURTON MESA FS,34.6975,-120.45,340,Santa Barbara,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
BMHC1,BOGGS MOUNTAIN ALERT PRECIP AT HOBERGS,38.83944,-122.71,3390,Lake,HADS,2015-10-30,2018-05-03,INACTIVE
,,,,,,,,,
BMIC1,BLUE LEDGE MINE,41.96306,-123.10556,4126,Siskiyou,HADS,2013-03-17,2018-01-12,INACTIVE
,,,,,,,,,
BMOC1,BALD MOUNTAIN NEAR AUBERRY 5E (BDM),37.06694,-119.4,4390,Fresno,HADS,2001-07-10,2021-01-11,ACTIVE
,,,,,,,,,
BMRSD,Black Mountain Ranch,32.99489,-117.13289,658,San Diego,SDGE,2019-08-31,2021-01-11,ACTIVE
,,,,,,,,,
BMSSD,Buckman Springs,32.76188,-116.48866,3253,San Diego,SDGE,2011-07-13,2021-01-11,ACTIVE
,,,,,,,,,
BMTC1,BLACK MOUNTAIN NEAR SANTA MARGARITA 11E (BLM),35.4,-120.6325,1053,San Luis Obispo,HADS,2006-12-16,2021-01-11,ACTIVE
,,,,,,,,,
BMTSV,Belmont-Squaw,39.192188,-120.263775,8000,Placer,TAHOE,2016-10-23,2021-01-11,ACTIVE
,,,,,,,,,
BMUC1,BLUE MOUNTAIN,41.829908,-120.863381,5746,Modoc,RAWS,2001-04-03,2021-01-11,ACTIVE
,,,,,,,,,
BMXC1,BLUE MAX,35.70975,-117.972056,5350,Kern,RAWS,2002-09-01,2021-01-11,ACTIVE
,,,,,,,,,
BNAC1,BARONA,32.99889,-116.83833,1280,San Diego,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BNASD,Barona,32.93442,-116.87602,1316,San Diego,SDGE,2010-08-10,2021-01-11,ACTIVE
,,,,,,,,,
BNBC1,BANNING BENCH,33.97222,-116.91167,3600,Riverside,CNRFC,2018-04-24,2020-01-09,INACTIVE
,,,,,,,,,
BNCC1,BURNS CK - BURNS RES,37.37667,-120.275,319,Merced,CNRFC,2018-05-10,2021-01-11,ACTIVE
,,,,,,,,,
BNDC1,BEN LOMOND,37.130936,-122.172606,2598,Santa Cruz,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BNGC1,BANGOR,39.380747,-121.386228,803,Butte,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BNJC1,BANNING,33.973419,-116.912514,3607,Riverside,RAWS,-,2021-01-11,ACTIVE
,,,,,,,,,
BNKC1,BONANZA KING NEAR TRINITY CENTER 8NNE (BNK),41.04,-122.37,2490,Shasta,HADS,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
BNRC1,BERINGER VINEYARD,38.91556,-122.77222,2241,Lake,CNRFC,2001-06-21,2009-10-12,INACTIVE
,,,,,,,,,
BNTC1,BEAUMONT,33.930489,-116.949906,2604,Riverside,RAWS,2003-07-31,2021-01-11,ACTIVE
,,,,,,,,,
BNVC1,BOONVILLE,38.987356,-123.348464,644,Mendocino,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BOBSD,Bob Owens Canyon,32.67326,-116.70134,2671,San Diego,SDGE,2020-09-12,2021-01-11,ACTIVE
,,,,,,,,,
BOCSD,Boulder Creek,32.94035,-116.63668,3706,San Diego,SDGE,2010-08-10,2021-01-11,ACTIVE
,,,,,,,,,
BOGC1,BOGARD R.S.,40.592075,-121.077947,5673,Lassen,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BOLC1,BOLAM,41.534125,-122.209714,4489,Siskiyou,RAWS,2011-08-01,2021-01-11,ACTIVE
,,,,,,,,,
BONC1,BONNY DOON FIRE STATION ON MARTIN ROAD,38.05111,-122.22222,62,Contra Costa,MTRWFO,2020-11-28,2021-01-11,ACTIVE
,,,,,,,,,
BOSC1,BONSALL,33.29972,-117.21806,185,San Diego,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BOUC1,LAS CUMBRES,37.20833,-122.0625,2760,Santa Cruz,CNRFC,2018-04-21,2021-01-11,ACTIVE
,,,,,,,,,
BOWC1,BOWMAN LAKE NEAR GRANITEVILLE 5W (BOL),39.45,-120.65222,5390,Nevada,HADS,2007-03-23,2021-01-11,ACTIVE
,,,,,,,,,
BPFC1,BIG PINE FLAT,34.318753,-117.013892,6851,San Bernardino,RAWS,2001-12-31,2021-01-11,ACTIVE
,,,,,,,,,
BPKC1,BEAR PEAK,35.881944,-118.075556,8228,Tulare,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BPMC1,BIG PINE MEADOW NEAR KERNVILLE 24NE,35.94111,-118.0625,7339,Tulare,HADS,2007-03-23,2021-01-11,ACTIVE
,,,,,,,,,
BPNC1,BIG PINES,34.37915,-117.687714,6964,Los Angeles,RAWS,2002-11-21,2021-01-11,ACTIVE
,,,,,,,,,
BPOC1,BRIDGEPORT,38.271944,-119.289167,6650,Mono,RAWS,2002-06-24,2021-01-11,ACTIVE
,,,,,,,,,
BPSC1,BIG PINES REC PARK,34.3788,-117.6888,6860,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
BQTC1,BOUQUET CYN AT URBAND,34.44861,-118.50611,1300,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
BRBC1,BURBANK,34.18833,-118.27222,1255,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
BRCC1,BEAR CK - ALPINE RD,38.07417,-121.21111,59,San Joaquin,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BRCFT,BARCROFT RESEARCH LAB,37.58306,-118.23722,12410,Mono,DRI,2004-01-21,2016-11-28,INACTIVE
,,,,,,,,,
BRDC1,SALINAS RIVER NEAR BRADLEY 6NW,35.93028,-120.86778,442,Monterey,HADS,2007-03-22,2021-01-11,ACTIVE
,,,,,,,,,
BRGSD,Borrego,33.26246,-116.34817,544,San Diego,SDGE,2011-09-28,2021-01-11,ACTIVE
,,,,,,,,,
BRHC1,BRANCH MOUNTAIN,35.185233,-120.084989,3770,San Luis Obispo,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BRJSD,Barrett Junction,32.60177,-116.68458,1207,San Diego,SDGE,2011-01-24,2021-01-11,ACTIVE
,,,,,,,,,
BRKC1,BEAR CREEK - PALM DESERT,33.67639,-116.31306,60,Riverside,CNRFC,2018-04-23,2020-01-10,INACTIVE
,,,,,,,,,
BRMC1,BRANCH MTN,35.185,-120.08333,3770,San Luis Obispo,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
BRMSD,Barona Mesa,32.9777,-116.7803,1925,San Diego,SDGE,2012-01-01,2021-01-11,ACTIVE
,,,,,,,,,
BROC1,BORREGO SPRINGS SAN DIEGO,33.2314,-116.4144,1804,San Diego,CA HYDRO,2010-05-29,2021-01-10,ACTIVE
,,,,,,,,,
BRPC1,BORREGO PALM CANYON,33.26861,-116.41139,790,San Diego,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BRRC1,BRUSH CREEK RANGER STATION NEAR BERRY CREEK 5NE (BRS),39.695,-121.34528,3018,Butte,HADS,2007-03-23,2021-01-11,ACTIVE
,,,,,,,,,
BRSWW,Fulton-SE (Barnes Rd),38.48451,-122.75544,145,Sonoma,WWG-SONOMA,2019-08-02,2021-01-11,ACTIVE
,,,,,,,,,
BRTC1,BARRET LAKE,32.68056,-116.66944,1624,San Diego,CNRFC,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
BRWC1,BEAR RIVER NEAR WHEATLAND 1SE,39.00028,-121.40556,71,Placer,HADS,2007-03-23,2021-01-11,ACTIVE
,,,,,,,,,
BSCK1,BURNSIDE LAKE,38.72,-119.88,8140,Alpine,SNOTEL,2003-11-17,2016-02-19,INACTIVE
,,,,,,,,,
BSEC1,BASEYARD - SOUTH EL MONTE #3302 NEAR EL MONTE 7SE,34.03167,-118.05389,223,Los Angeles,HADS,2011-05-06,2021-01-11,ACTIVE
,,,,,,,,,
BSFC1,SACRAMENTO RIVER -BALLS FERRY BRIDGE,40.41667,-122.2,374,Shasta,HADS,2018-07-10,2021-01-11,ACTIVE
,,,,,,,,,
BSHC1,BISHOP PASS NEAR BIG PINE 15WSW (BSH),37.10028,-118.55583,11224,Fresno,HADS,2001-06-21,2020-12-28,ACTIVE
,,,,,,,,,
BSKC1,BURNSIDE LAKE,38.71933,-119.8952,8158,Alpine,SNOTEL,2004-05-17,2021-01-11,ACTIVE
,,,,,,,,,
BSNC1,BATTERSON,37.378422,-119.629531,3176,Madera,RAWS,2001-06-26,2021-01-11,ACTIVE
,,,,,,,,,
BSRWW,Sebastopol Hills (Burnside Rd),38.38243,-122.86437,486,Sonoma,WWG-SONOMA,2019-08-02,2021-01-11,ACTIVE
,,,,,,,,,
BSSC1,STOCKTON DPW YARD,37.95056,-121.26278,20,San Joaquin,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BTAC1,BONITA,32.65611,-117.03361,120,San Diego,CNRFC,2018-04-20,2018-12-13,INACTIVE
,,,,,,,,,
BTDC1,C C CORPORATION YD WALNUT AVE - BRENTWOOD,37.91806,-121.69667,95,Contra Costa,CNRFC,2018-05-12,2021-01-11,ACTIVE
,,,,,,,,,
BTJC1,BIG TUJUNGA DAM,34.29306,-118.18389,2315,Los Angeles,CNRFC,2018-04-20,2021-01-11,ACTIVE
,,,,,,,,,
BTKC1,BEARTRAP MEADOW NEAR WILSONIA 7SE,36.67639,-118.85889,6811,Tulare,HADS,2013-03-16,2021-01-11,ACTIVE
,,,,,,,,,
BTOWW,Occidental Rd (Sebastopol),38.41991,-122.81268,93,Sonoma,WWG-SONOMA,2017-05-09,2021-01-11,ACTIVE
,,,,,,,,,
BTRC1,BATTLE RIDGE NEAR PAYNES CREEK 8E,40.33306,-121.75,3639,Tehama,HADS,2001-06-21,2021-01-11,ACTIVE
,,,,,,,,,
BTTC1,BUTTERCUP,32.739778,-114.884111,217,Imperial,RAWS,2001-06-26,2021-01-11,ACTIVE
,,,,,,,,,
BTUC1,BEAR TRAP NEAR EMIGRANT GAP 17SSE (BTP),39.09444,-120.57694,5337,Placer,HADS,2013-10-14,2021-01-11,ACTIVE
,,,,,,,,,
BUBC1,BURNS CREEK BELOW BURNS DAM NEAR PLANADA 6NE,37.37333,-120.27778,274,Merced,HADS,2013-03-16,2021-01-11,ACTIVE
,,,,,,,,,
BUBSD,Buffalo Bump,33.42939,-117.38291,2903,San Diego,SDGE,2020-09-24,2021-01-11,ACTIVE
,,,,,,,,,
BUCC1,BUCKS CREEK,39.91667,-121.33333,3297,Plumas,CNRFC,2001-06-21,2005-10-27,INACTIVE
,,,,,,,,,
BUDC1,BUDWEISER CT - STOCKTON,37.98361,-121.25,35,San Joaquin,CNRFC,2018-04-21,2021-01-11,ACTIVE
,,,,,,,,,
BUFC1,BULL FLAT,40.481472,-120.115083,4678,Lassen,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BUGC1,BLUE RIDGE (KNF),41.269094,-123.188969,5859,Siskiyou,RAWS,2001-06-26,2021-01-11,ACTIVE
,,,,,,,,,
BUMC1,BEAUMONT RIVERSIDE,33.9286,-116.9756,2614,Riverside,CA HYDRO,2017-11-25,2020-01-10,INACTIVE
,,,,,,,,,
BUNC1,BUNNING RANCH NEAR MARIPOSA 9NW,37.36778,-119.89,1541,Mariposa,HADS,2013-03-16,2021-01-11,ACTIVE
,,,,,,,,,
BUPC1,BUCKS CREEK POWERHOUSE NEAR MEADOW VALLEY 13W (BUP),39.91,-121.31667,2805,Plumas,HADS,2006-12-16,2021-01-11,ACTIVE
,,,,,,,,,
BVDC1,MISSION VALLEY,32.783,-117.136,300,San Diego,RAWS,2009-10-14,2021-01-11,ACTIVE
,,,,,,,,,
BVDSD,Boulevard West,32.66213,-116.28888,3404,San Diego,SDGE,2010-08-30,2021-01-08,ACTIVE
,,,,,,,,,
BVECA,BRIDGEVILLE CA,40.47,-123.79,673,Humboldt,MAP,2016-04-28,2021-01-11,ACTIVE
,,,,,,,,,
BVRC1,BEVERLY HILLS,34.124861,-118.412569,1260,Los Angeles,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
BVYSD,Blossom Valley,32.8683,-116.84252,1192,San Diego,SDGE,2010-08-10,2021-01-11,ACTIVE
,,,,,,,,,
BVYWW,Lower Bennett Valley,38.40463,-122.64418,425,Sonoma,WWG-SONOMA,2017-05-14,2021-01-11,ACTIVE
,,,,,,,,,
BWKC1,BOWMAN RESERVOIR NEAR GRANITEVILLE 4ENE,39.45,-120.65361,5583,Nevada,HADS,2020-12-11,2021-01-11,ACTIVE
,,,,,,,,,
BWNC1,BROWNS CYN,34.31194,-118.6075,2400,Los Angeles,CNRFC,2018-04-19,2021-01-11,ACTIVE
,,,,,,,,,
BWXC1,BLACK BUTTE WEATHER STATION NEAR CORNING 11SW,39.80611,-122.32972,399,Tehama,HADS,2013-03-16,2021-01-11,ACTIVE
,,,,,,,,,
BXRC1,BIXLER PUMPING PLANT,37.93972,-121.62361,14,Contra Costa,CNRFC,2018-05-12,2021-01-11,ACTIVE
,,,,,,,,,
BYBC1,BALBOA YACHT BASIN AT NEWPORT BEACH,33.60972,-117.89472,13,Orange,HADS,2020-05-09,2021-01-11,ACTIVE
,,,,,,,,,
BYDW4,WO LOANER,37.558444,-119.236736,7986,Madera,RAWS,-,2019-06-12,INACTIVE
,,,,,,,,,
BYMC1,BEAR CANYON ROAD ALERT PRECIP NEAR MIDDLETOWN,38.76389,-122.68083,2216,Lake,HADS,2015-10-30,2018-09-19,INACTIVE
,,,,,,,,,
BZRC1,BRAZIE RANCH,41.675756,-122.599903,3090,Siskiyou,RAWS,1999-12-02,2021-01-11,ACTIVE
,,,,,,,,,
C0013,CW0013 Inverness,38.07338,-122.84375,950,Marin,APRSWXNET/CWOP,2004-02-11,2012-02-15,INACTIVE
,,,,,,,,,
C0136,CW0136 Stockton,38.03317,-121.34733,41,San Joaquin,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0181,CW0181 Seal Beach,33.7476,-118.11124,3,Orange,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0211,CW0211 Sebastopol,38.4403,-122.8693,121,Sonoma,APRSWXNET/CWOP,2003-10-16,2004-08-07,INACTIVE
,,,,,,,,,
C0234,CW0234 San Jose,37.23637,-121.88749,229,Santa Clara,APRSWXNET/CWOP,2004-03-03,2021-01-11,ACTIVE
,,,,,,,,,
C0256,CW0256 Castroville,36.7792,-121.7243,30,Monterey,APRSWXNET/CWOP,2003-10-16,2008-02-27,INACTIVE
,,,,,,,,,
C0277,CW0277 Alameda,37.759,-122.238,7,Alameda,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0348,CW0348 South San Jose,37.2245,-121.8068,240,Santa Clara,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0369,CW0369 Del Mar,32.9413,-117.2568,3,San Diego,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0385,CW0385 Fresno,36.7828,-119.7667,361,Fresno,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0425,CW0425 Saratoga,37.25417,-121.9995,410,Santa Clara,APRSWXNET/CWOP,2003-10-16,2011-05-03,INACTIVE
,,,,,,,,,
C0443,CW0443 El Dorado Hills,38.57009,-121.19663,242,Sacramento,APRSWXNET/CWOP,2003-10-19,2021-01-11,ACTIVE
,,,,,,,,,
C0458,CW0458 Rancho Cordova,38.587,-121.31617,75,Sacramento,APRSWXNET/CWOP,2003-10-16,2017-04-19,INACTIVE
,,,,,,,,,
C0464,CW0464 Tehachapi,35.1505,-118.51761,4167,Kern,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0519,CW0519 Castro Valley,37.6958,-122.1005,328,Alameda,APRSWXNET/CWOP,2003-10-16,2004-03-17,INACTIVE
,,,,,,,,,
C0538,CW0538 Hayward,37.6358,-122.123,16,Alameda,APRSWXNET/CWOP,2004-02-13,2009-04-25,INACTIVE
,,,,,,,,,
C0553,CW0553 Belmont,37.5145,-122.295,299,San Mateo,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0570,CW0570 Blue Lake,41.04207,-123.87562,600,Humboldt,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0622,CW0622 Manchester,38.9561,-123.5449,2162,Mendocino,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0623,CW0623 Woodland Hills,34.177,-118.5988,850,Los Angeles,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0645,CW0645 Whittier,33.92101,-118.05438,187,Los Angeles,APRSWXNET/CWOP,2003-10-16,2020-07-21,INACTIVE
,,,,,,,,,
C0677,CW0677 Santa Rosa,38.4515,-122.75767,105,Sonoma,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0711,CW0711 Gilroy,37.027,-121.5995,226,Santa Clara,APRSWXNET/CWOP,2003-10-16,2007-02-18,INACTIVE
,,,,,,,,,
C0713,CW0713 Auburn,39.01617,-121.04283,1655,Nevada,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0720,CW0720 Bellflower,33.8745,-118.13183,64,Los Angeles,APRSWXNET/CWOP,2003-10-16,2011-06-22,INACTIVE
,,,,,,,,,
C0772,CW0772 Saratoga,37.2813,-122.0303,394,Santa Clara,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0779,CW0779 Garden Grove,33.7945,-118.0083,49,Orange,APRSWXNET/CWOP,2003-10-16,2007-01-14,INACTIVE
,,,,,,,,,
C0791,CW0791 Belmont,37.503,-122.307,764,San Mateo,APRSWXNET/CWOP,2003-10-17,2021-01-11,ACTIVE
,,,,,,,,,
C0809,CW0809 Fremont,37.583,-121.9903,66,Alameda,APRSWXNET/CWOP,2005-01-31,2015-11-16,INACTIVE
,,,,,,,,,
C0830,CW0830 Walnut Creek,37.8987,-122.0508,161,Contra Costa,APRSWXNET/CWOP,2003-10-16,2005-06-14,INACTIVE
,,,,,,,,,
C0832,CW0832 Clovis,36.8563,-119.7228,354,Fresno,APRSWXNET/CWOP,2003-10-16,2007-05-16,INACTIVE
,,,,,,,,,
C0879,CW0879 Hercules,38.02867,-122.276,13,Contra Costa,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C0887,CW0887 Angels Camp,38.07228,-120.5667,1463,Calaveras,APRSWXNET/CWOP,2003-10-16,2012-11-06,INACTIVE
,,,,,,,,,
C0888,CW0888 Pacifica,37.647,-122.4743,679,San Mateo,APRSWXNET/CWOP,2003-09-10,-,INACTIVE
,,,,,,,,,
C0941,CW0941 Milpitas,37.4297,-121.8693,121,Santa Clara,APRSWXNET/CWOP,2003-10-17,2005-05-20,INACTIVE
,,,,,,,,,
C0961,CW0961 Visalia,36.313,-119.2703,341,Tulare,APRSWXNET/CWOP,2003-10-16,2004-12-22,INACTIVE
,,,,,,,,,
C0963,CW0963 Daly City,37.6672,-122.4878,502,San Mateo,APRSWXNET/CWOP,2003-10-16,2008-07-09,INACTIVE
,,,,,,,,,
C0987,CW0987 Chino Hills,33.95233,-117.70533,908,San Bernardino,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C1000,CW1000 Porterville,36.0889,-119.05759,423,Tulare,APRSWXNET/CWOP,2003-10-16,2017-07-01,INACTIVE
,,,,,,,,,
C1020,CW1020 Tehachapi,35.14642,-118.49858,3884,Kern,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C1022,CW1022 Clayton,37.927,-121.9262,518,Contra Costa,APRSWXNET/CWOP,2003-10-16,2012-01-26,INACTIVE
,,,,,,,,,
C1166,CW1166 Saratoga,37.2605,-122.0463,899,Santa Clara,APRSWXNET/CWOP,2003-10-16,2005-08-14,INACTIVE
,,,,,,,,,
C1176,CW1176 Concord,37.952,-122.0012,26,Contra Costa,APRSWXNET/CWOP,2003-10-16,2004-03-27,INACTIVE
,,,,,,,,,
C1194,CW1194 San Mateo,37.563,-122.3245,164,San Mateo,APRSWXNET/CWOP,2003-10-16,2003-10-30,INACTIVE
,,,,,,,,,
C1226,CW1226 Alta Loma,34.1367,-117.5938,1539,San Bernardino,APRSWXNET/CWOP,2003-10-16,2021-01-11,ACTIVE
,,,,,,,,,
C1306,CW1306 Grover Beach,35.1267,-120.6275,62,San Luis Obispo,APRSWXNET/CWOP,2005-11-16,2006-07-13,INACTIVE
,,,,,,,,,
C1311,CW1311 Laguna Niguel,33.51167,-117.7125,499,Orange,APRSWXNET/CWOP,2003-10-28,2016-12-26,INACTIVE
,,,,,,,,,
C1362,CW1362 Hayward,37.6025,-122.1228,33,Alameda,APRSWXNET/CWOP,2003-10-30,2010-10-12,INACTIVE
,,,,,,,,,
C1393,CW1393 Los Gatos,37.2105,-121.958,1296,Santa Clara,APRSWXNET/CWOP,2003-10-31,2010-11-06,INACTIVE
,,,,,,,,,
C1397,CW1397 Nevada City,39.2308,-120.984,3280,Nevada,APRSWXNET/CWOP,2003-10-31,2021-01-11,ACTIVE
,,,,,,,,,
C1412,CW1412 Chula Vista,32.6298,-117.0583,180,San Diego,APRSWXNET/CWOP,2003-10-29,2006-02-14,INACTIVE
,,,,,,,,,
C1438,CW1438 Temecula,33.5755,-117.0155,1818,Riverside,APRSWXNET/CWOP,2003-11-13,2004-08-20,INACTIVE
,,,,,,,,,
C1520,CW1520 Brentwood,37.9433,-121.7113,79,Contra Costa,APRSWXNET/CWOP,2003-12-10,2004-08-18,INACTIVE
,,,,,,,,,
C1521,CW1521 Huntington Beach,33.66917,-117.9715,8,Orange,APRSWXNET/CWOP,2003-12-10,2021-01-11,ACTIVE
,,,,,,,,,
C1522,CW1522 Mariposa,37.42917,-119.82833,2749,Mariposa,APRSWXNET/CWOP,2003-12-31,2021-01-11,ACTIVE
,,,,,,,,,
C1528,CW1528 Gasquet,41.8458,-123.962,404,Del Norte,APRSWXNET/CWOP,2004-01-14,2004-12-26,INACTIVE
,,,,,,,,,
C1561,CW1561 Torrence,33.8,-118.3,98,Los Angeles,APRSWXNET/CWOP,2003-12-31,2004-11-03,INACTIVE
,,,,,,,,,
C1579,CW1579 Chester,40.3042,-121.2322,4531,Plumas,APRSWXNET/CWOP,2004-01-28,2004-09-06,INACTIVE
,,,,,,,,,
C1588,CW1588 Nevada City,39.24233,-121.0546,2890,Nevada,APRSWXNET/CWOP,2004-01-14,2012-11-17,INACTIVE
,,,,,,,,,
C1597,CW1597 Los Gatos,37.2432,-121.8253,167,Santa Clara,APRSWXNET/CWOP,2004-01-27,2006-03-25,INACTIVE
,,,,,,,,,
C1614,CW1614 Victorville,34.485,-117.3145,3037,San Bernardino,APRSWXNET/CWOP,2004-01-27,2008-07-19,INACTIVE
,,,,,,,,,
C1634,CW1634 Berkeley,37.856,-122.24367,361,Alameda,APRSWXNET/CWOP,2004-01-08,2017-07-12,INACTIVE
,,,,,,,,,
C1654,CW1654 Rancho Palos Verdes,33.7403,-118.3238,764,Los Angeles,APRSWXNET/CWOP,2004-01-27,2004-03-02,INACTIVE
,,,,,,,,,
C1655,CW1655 Windsor,38.5487,-122.7978,125,Sonoma,APRSWXNET/CWOP,2004-01-08,2004-01-30,INACTIVE
,,,,,,,,,
C1699,CW1699 Rocklin,38.8147,-121.2625,272,Placer,APRSWXNET/CWOP,2004-01-22,2005-10-19,INACTIVE
,,,,,,,,,
C1751,CW1751 San Francisco,37.7797,-122.4758,98,San Francisco,APRSWXNET/CWOP,2004-02-06,2004-10-12,INACTIVE
,,,,,,,,,
C1766,CW1766 Santa Rosa,38.53417,-122.68283,760,Sonoma,APRSWXNET/CWOP,2004-02-04,2018-10-04,INACTIVE
,,,,,,,,,
C1772,CW1772 Yucaipa,34.0158,-117.0262,2710,San Bernardino,APRSWXNET/CWOP,2004-02-05,2021-01-11,ACTIVE
,,,,,,,,,
C1789,CW1789 Browns Valley,39.28833,-121.33617,1309,Yuba,APRSWXNET/CWOP,2004-02-11,2014-12-11,INACTIVE
,,,,,,,,,
C1792,CW1792 Saratoga,37.27471,-122.02295,375,Santa Clara,APRSWXNET/CWOP,2004-02-11,2021-01-11,ACTIVE
,,,,,,,,,
C1821,CW1821 Winchester,33.59614,-117.08842,1434,Riverside,APRSWXNET/CWOP,2004-02-25,2010-08-24,INACTIVE
,,,,,,,,,
C1828,CW1828 Joshua Tree,34.09755,-116.31766,3399,San Bernardino,APRSWXNET/CWOP,2004-02-18,2021-01-11,ACTIVE
,,,,,,,,,
